10/19-13:36:33.846607,[**],[1:1000104:1],"Large,ICMP,Packet,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:33.846607,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:33.847112,[**],[1:1000104:1],"Large,ICMP,Packet,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:33.847112,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:34.912086,[**],[1:1000104:1],"Large,ICMP,Packet,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:34.912086,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:34.912203,[**],[1:1000104:1],"Large,ICMP,Packet,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:34.912203,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:37.840864,[**],[112:1:1],"(arp_spoof),unicast,ARP,request",[**],[Priority:,3],{ARP},->,
10/19-13:36:49.976370,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:49.976606,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:49.988242,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:49.988404,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:36:50.001008,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:36:50.001206,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:38:03.377452,[**],[116:434:1],"(icmp4),ICMP,ping,Nmap",[**],[Priority:,3],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:38:03.377452,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:38:03.377453,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41553,->,192.168.1.100:443
10/19-13:38:03.377547,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:38:03.377850,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:38:03.377903,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.1.100,->,192.168.2.11
10/19-13:38:03.378729,[**],[1:1000101:1],"ICMP,Ping,Detected",[**],[Priority:,0],{ICMP},192.168.2.11,->,192.168.1.100
10/19-13:38:04.414872,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:23
10/19-13:38:04.414873,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:25
10/19-13:38:04.414874,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:22
10/19-13:38:04.414874,[**],[1:1000102:1],"SSH,Connection,Attempt,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:22
10/19-13:38:04.414874,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:21
10/19-13:38:04.414875,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:28
10/19-13:38:04.417367,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:27
10/19-13:38:04.417367,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:29
10/19-13:38:04.418402,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:20
10/19-13:38:04.418403,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:26
10/19-13:38:04.419358,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:30
10/19-13:38:04.422382,[**],[1:1000102:1],"SSH,Connection,Attempt,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:22
10/19-13:38:04.426169,[**],[1:1000105:1],"Suspicious,Portscan,Detected",[**],[Priority:,0],{TCP},192.168.2.11:41809,->,192.168.1.100:24
10/19-13:38:08.465257,[**],[112:1:1],"(arp_spoof),unicast,ARP,request",[**],[Priority:,3],{ARP},->,
